Mese,Giorno_nome,Giorno_numero,Data,Ora,DataTime,Circoscrizione,Quartiere,UPL,Luogo,Feriti,Tipo_Sinistro,lat,lng,geocoding
Giugno,Mercoledì,8,08/06/2022,16:30:00,2022-06-08T16:30:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,PIAZZA TREDICI VITTIME intersezione VIA CAVOUR CAMILLO,0,C,38.122665,13.364289,
Giugno,Mercoledì,9,09/06/2022,10:05:00,2022-06-09T10:05:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,PIAZZA VILLENA intersezione VIA MAQUEDA,1,F,38.115693,13.361436,
Giugno,Venerdì,10,10/06/2022,20:35:00,2022-06-10T20:35:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA intersezione con VIA SPINUZZA SALVATORE,1,F,38.121626,13.361041,
Giugno,Giovedì,30,30/06/2022,09:30:00,2022-06-30T09:30:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA di fronte al civico 118,1,F,38.119893,13.366537,
Luglio,Venerdì,1,01/07/2022,21:00:00,2022-07-01T21:00:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA VITTORIO EMANUELE pressi 204,1,F,38.11688,13.364343,
Luglio,Martedì,5,05/07/2022,04:00:00,2022-07-05T04:00:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CASSARI altezza del civico 15,0,C,38.118608,13.366535,
Luglio,Martedì,19,19/07/2022,19:00:00,2022-07-19T19:00:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA di fronte -,0,C,38.118704,13.366182,
Luglio,Venerdì,22,22/07/2022,19:18:00,2022-07-22T19:18:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA di fronte al civico 5,0,C,38.119811,13.369966,
Luglio,Giovedì,29,29/07/2022,03:00:00,2022-07-29T03:00:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA altezza VIC. D. LUPA,0,C,38.119806,13.369917,
Luglio,Venerdì,29,29/07/2022,20:45:00,2022-07-29T20:45:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA intersezione con PIAZZA S.DOMENICO,1,F,38.118694,13.362646,
Agosto,Mercoledì,3,03/08/2022,15:22:00,2022-08-03T15:22:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA di fronte S.M.D. CATENA,0,C,38.119682,13.369735,
Agosto,Giovedì,5,05/08/2022,00:55:00,2022-08-05T00:55:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA altezza -,1,F,38.119373,13.36925,
Agosto,Venerdì,5,05/08/2022,07:50:00,2022-08-05T07:50:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA altezza del civico 7,0,C,38.120464,13.361718,
Agosto,Lunedi,8,08/08/2022,15:13:00,2022-08-08T15:13:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA altezza P. San Domenico,1,F,38.118825,13.362515,
Agosto,Martedì,9,09/08/2022,11:20:00,2022-08-09T11:20:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA intersezione VIA NAPOLI,1,F,38.118074,13.362956,
Agosto,Venerdì,12,12/08/2022,01:45:00,2022-08-12T01:45:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA BARI altezza del civico 8,0,C,38.118163,13.361849,
Agosto,Lunedi,16,16/08/2022,01:30:00,2022-08-16T01:30:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA di fronte 128,0,C,38.120091,13.366473,
Agosto,Mercoledì,17,17/08/2022,22:45:00,2022-08-17T22:45:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CRISPI FRANCESCO di fronte al civico 31,1,F,38.121798,13.365667,
Settembre,Sabato,3,03/09/2022,03:00:00,2022-09-03T03:00:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA di fronte al civico 120,0,C,38.119927,13.36653,
Settembre,Mercoledì,8,08/09/2022,01:00:00,2022-09-08T01:00:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,PIAZZETTA LANZA ANGELINA altezza del civico 14,0,C,38.119717,13.360584,
Settembre,Giovedì,8,08/09/2022,04:30:00,2022-09-08T04:30:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA intersezione VIA NAPOLI,1,F,38.118009,13.362866,
Settembre,Sabato,10,10/09/2022,19:40:00,2022-09-10T19:40:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA intersezione con VIA VENEZIA,1,F,38.117238,13.363235,
Settembre,Venerdì,16,16/09/2022,16:30:00,2022-09-16T16:30:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA altezza (inters.) PIAZZA FONDERIA,0,C,38.118709,13.366187,
Settembre,Sabato,17,17/09/2022,05:15:00,2022-09-17T05:15:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA di fronte PORTO SALVO,0,C,38.118865,13.367098,
Settembre,Lunedi,19,19/09/2022,02:30:00,2022-09-19T02:30:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CRISPI FRANCESCO altezza MERCATO ITTICO,0,C,38.120429,13.366386,
Ottobre,Sabato,2,02/10/2022,00:05:00,2022-10-02T00:05:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA altezza san domenico,3,F,38.118672,13.362589,
Ottobre,Mercoledì,5,05/10/2022,14:45:00,2022-10-05T14:45:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA altezza del civico 320a,1,F,38.120536,13.361697,
Ottobre,Domenica,9,09/10/2022,22:30:00,2022-10-09T22:30:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA altezza del civico 201,0,C,38.116698,13.363607,
Ottobre,Martedì,25,25/10/2022,03:40:00,2022-10-25T03:40:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CRISPI FRANCESCO nr. 3,0,C,38.120688,13.366401,
Ottobre,Giovedì,27,27/10/2022,07:45:00,2022-10-27T07:45:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA altezza (inters.) PIAZZA DUE PALME,1,F,38.119129,13.362353,
Novembre,Martedì,1,01/11/2022,04:30:00,2022-11-01T04:30:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA altezza VIA PORTO SALVO,1,F,38.11882,13.367162,
Novembre,Martedì,9,09/11/2022,10:10:00,2022-11-09T10:10:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CRISPI FRANCESCO altezza del civico 1,0,C,38.120846,13.366313,
Novembre,Mercoledì,16,16/11/2022,09:00:00,2022-11-16T09:00:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA MAQUEDA altezza del civico 190,1,F,38.116172,13.361156,
Novembre,Mercoledì,30,30/11/2022,11:45:00,2022-11-30T11:45:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA altezza del civico 326,1,F,38.12117,13.361311,
Dicembre,Sabato,11,11/12/2022,00:10:00,2022-12-11T00:10:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA intersezione VIA SPINUZZA SALVATORE,1,F,38.121658,13.361004,
Dicembre,Mercoledì,14,14/12/2022,11:00:00,2022-12-14T11:00:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA VITTORIO EMANUELE altezza del civico 31,0,C,38.119141,13.369892,
Dicembre,Martedì,20,20/12/2022,09:45:00,2022-12-20T09:45:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA MAQUEDA altezza (spec.) scarlatti,1,F,38.11971,13.358877,
Dicembre,Mercoledì,28,28/12/2022,12:51:00,2022-12-28T12:51:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA CALA di fronte al civico 120,0,C,38.119956,13.366529,
Dicembre,Mercoledì,28,28/12/2022,21:15:00,2022-12-28T21:15:00.000Z,I,Tribunali-Castellammare,Castellammare o Loggia,VIA ROMA intersezione VIA GENOVA,0,C,38.118207,13.362844,
Gennaio,Giovedì,13,13/01/2022,18:10:00,2022-01-13T18:10:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO pressi sottovia,0,C,38.123314,13.364689,
Gennaio,Giovedì,13,13/01/2022,18:15:00,2022-01-13T18:15:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO altezza SOTTOPONTE,0,C,38.123314,13.364689,
Gennaio,Giovedì,13,13/01/2022,23:30:00,2022-01-13T23:30:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO altezza Distrib. ESSO,0,C,38.130251,13.36065,
Gennaio,Venerdì,14,14/01/2022,19:50:00,2022-01-14T19:50:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA ROMA di fronte al civico 531,1,F,38.125804,13.358178,
Gennaio,Sabato,15,15/01/2022,00:45:00,2022-01-15T00:45:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO altezza del civico 248,2,F,38.129297,13.360997,
Gennaio,Lunedi,17,17/01/2022,10:00:00,2022-01-17T10:00:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CALVI PASQUALE altezza (inters.) VIA BORRELLI ALFONSO,2,F,38.130941,13.354567,
Gennaio,Mercoledì,19,19/01/2022,14:20:00,2022-01-19T14:20:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO in prossimità di intersezione,0,C,38.125252,13.363661,si...?
Gennaio,Venerdì,21,21/01/2022,13:00:00,2022-01-21T13:00:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA SCINA' DOMENICO altezza del civico 163,0,C,38.126934,13.357959,
Gennaio,Sabato,22,22/01/2022,03:20:00,2022-01-22T03:20:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA LA LUMIA ISIDORO intersezione VIA ARCHIMEDE,0,C,38.128821,13.354963,
Gennaio,Domenica,23,23/01/2022,01:05:00,2022-01-23T01:05:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA OMODEI FRANCESCO intersezione VIA CALVI PASQUALE,2,F,38.12963,13.355354,
Gennaio,Sabato,29,29/01/2022,13:00:00,2022-01-29T13:00:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO in prossimità di via sammuzzo,0,C,38.124994,13.363815,
Febbraio,Sabato,5,05/02/2022,09:15:00,2022-02-05T09:15:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CAVOUR CAMILLO intersezione VIA ROMA,1,F,38.122009,13.360816,
Febbraio,Lunedi,7,07/02/2022,08:45:00,2022-02-07T08:45:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA BORRELLI ALFONSO nr. 9,1,F,38.13074,13.354017,
Febbraio,Mercoledì,9,09/02/2022,15:00:00,2022-02-09T15:00:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO intersezione VIA AMARI EMERICO,1,F,38.126895,13.362417,
Febbraio,Mercoledì,16,16/02/2022,09:15:00,2022-02-16T09:15:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA ROMA intersezione con VIA STABILE MARIANO,2,F,38.123717,13.359633,
Febbraio,Venerdì,18,18/02/2022,09:45:00,2022-02-18T09:45:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA BASSI UGO intersezione con VIA OMODEI FRANCESCO,1,F,38.129839,13.355868,
Febbraio,Venerdì,25,25/02/2022,09:00:00,2022-02-25T09:00:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO altezza del civico 250,2,F,38.129342,13.361038,
Marzo,Venerdì,4,04/03/2022,17:20:00,2022-03-04T17:20:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA PIANO DELL'UCCIARDONE altezza (spec.) carcere,0,C,38.133339,13.359245,
Marzo,Domenica,6,06/03/2022,19:40:00,2022-03-06T19:40:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO altezza (spec.) via Sammuzzo,0,C,38.125026,13.363769,si
Marzo,Giovedì,10,10/03/2022,04:10:00,2022-03-10T04:10:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO intersezione PIAZZA DELLA PACE,0,C,38.132021,13.359657,si
Marzo,Giovedì,17,17/03/2022,16:50:00,2022-03-17T16:50:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA PIANO DELL'UCCIARDONE altezza E ALBANESE,0,C,38.132332,13.359635,
Marzo,Lunedi,21,21/03/2022,17:30:00,2022-03-21T17:30:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA ROMA intersezione VIA STABILE MARIANO,1,F,38.123745,13.359608,
Marzo,Mercoledì,23,23/03/2022,11:45:00,2022-03-23T11:45:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO altezza (spec.) sammuzzo,1,F,38.125035,13.36379,
Marzo,Domenica,27,27/03/2022,03:00:00,2022-03-27T03:00:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA ARCHIMEDE altezza (inters.) VIA PIANO DELL'UCCIARDONE,0,C,38.130919,13.360244,
Aprile,Lunedi,4,04/04/2022,11:30:00,2022-04-04T11:30:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,VIA CRISPI FRANCESCO intersezione con PIAZZA DELLA PACE,1,F,38.131605,13.359895,
Aprile,Martedì,12,12/04/2022,23:40:00,2022-04-12T23:40:00.000Z,VIII,Politeama,Borgo Vecchio - Principe Scordia,PIAZZA TREDICI VITTIME altezza DISTRIBUTORE,1,F,38.122863,13.365271,
