Data;Ora;Luogo;Tipo Incidente;Feriti;Latitudine;Longitudine
15/07/2020;16:30;VIALE REGIONE SICILIANA N.O. altezza sottopass lazio;C;0;38,140558;13,331535
15/07/2020;16:30;PIAZZA BAIDA nr. 1;C;0;38,114183;13,296003
15/07/2020;16:30;VIALE REGIONE SICILIANA N.O. altezza (spec.) sottopass lazio;C;0;38,140662;13,33138
15/07/2020;16:30;VIALE REGIONE SICILIANA N.O. altezza sottopass lazio;C;0;38,140662;13,33138
15/07/2020;16:30;LARGO GIBILMANNA nr. 5;C;0;38,131024;13,297504
15/07/2020;16:30;VIALE REGIONE SICILIANA N.O. altezza sottopass lazio;C;0;38,140604;13,331368
15/07/2020;16:30;VIA AUSONIA nr. 48;C;0;38,148223;13,335937
15/07/2020;16:30;VIALE REGIONE SICILIANA N.O. intersezione con VIALE LAZIO;C;0;;
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 57;C;0;38,117353;13,293862
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 61;C;0;38,11733;13,29354
15/07/2020;17:00;VIA ALLA FALCONARA altezza CIV.72;C;0;38,117324;13,293011
15/07/2020;17:00;SCALA CARINI di fronte al civico 75;C;0;38,127266;13,278766
15/07/2020;17:00;VIA CRISPI FRANCESCO intersezione con PIAZZA DELLA PACE;C;0;38,130405;13,360399
15/07/2020;17:00;VIA ALLA FALCONARA di fronte al civico 61;C;0;38,117326;13,29302
15/07/2020;17:00;VIA ALLA FALCONARA di fronte al civico 72;C;0;38,117323;13,293016
15/07/2020;17:00;VIA ALLA FALCONARA nr. 72;C;0;38,117323;13,293016
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 27;C;0;38,117323;13,293016
15/07/2020;17:00;VIA ALLA FALCONARA di fronte al civico 27;C;0;38,117323;13,293016
15/07/2020;17:00;VIA ALLA FALCONARA di fronte al civico 27G;C;0;38,117321;13,293017
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 31;C;0;38,117317;13,293013
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 53;C;0;38,117819;13,295945
15/07/2020;17:00;VIA ALLA FALCONARA di fronte al civico 57;C;0;38,117849;13,296057
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 57;C;0;38,117849;13,296057
15/07/2020;17:00;VIA ALLA FALCONARA di fronte al civico 51;C;0;38,117798;13,295879
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 57;C;0;38,11785;13,296052
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 41;C;0;38,117547;13,295328
15/07/2020;17:00;VIA ALLA FALCONARA in prossimit? di 41;C;0;38,117547;13,295328
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 57;C;0;38,11785;13,296056
15/07/2020;17:00;VIA ALLA FALCONARA in prossimit? di 41;C;0;38,117547;13,29533
15/07/2020;17:00;VIA ALLA FALCONARA di fronte al civico 41;C;0;38,117547;13,29533
15/07/2020;17:00;VIA ALLA FALCONARA altezza 41;C;0;38,117547;13,29533
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 43;C;0;38,117555;13,295336
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 80;C;0;38,11737;13,294095
15/07/2020;17:00;VIA ALLA FALCONARA in prossimit? di 43;C;0;38,117545;13,295333
15/07/2020;17:00;VIA ALLA FALCONARA in prossimit? di 80;C;0;38,117374;13,294107
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 76;C;0;38,117351;13,293704
15/07/2020;17:00;VIA ALLA FALCONARA in prossimit? di 78;C;0;38,117349;13,293823
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 78;C;0;38,117349;13,293823
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 37;C;0;38,117365;13,294173
15/07/2020;17:00;VIA ALLA FALCONARA altezza del civico 98;C;0;38,117891;13,296028
15/07/2020;17:30;VIA FRANCESCO DA PICCIANO nr. 11;C;0;38,116454;13,290657
15/07/2020;17:30;VIA PARUTA FILIPPO altezza (spec.) via Due Vanelle;F;1;38,093887;13,319766
15/07/2020;17:30;VIALE REGIONE SICILIANA N.O. altezza sottoponte;C;0;38,140648;13,331198
15/07/2020;18:30;VIA CRISPI FRANCESCO nr. 155;C;0;38,129232;13,361306
16/07/2020;11:30;VIA DANTE intersezione VIA RE FEDERICO;F;1;38,122792;13,346708
16/07/2020;15:20;VIALE REGIONE SICILIANA N.O. nr. 7800;F;1;38,164993;13,305863
16/07/2020;16:30;VIALE REGIONE SICILIANA intersezione con VIA PERPIGNANO;F;1;38,119362;13,32899
16/07/2020;19:00;VIA ALTOFONTE di fronte al civico 229;R;0;38,079513;13,322997
16/07/2020;19:00;VIA MONTALBO nr. 189;F;1;38,138383;13,364409
17/07/2020;08:20;VIA PRINCIPE DI PATERNO' intersezione VIA ZAPPALA' GIOVANNI;F;1;38,137607;13,335678
17/07/2020;09:10;PIAZZA S.FRANCESCO DI PAOLA altezza del civico 12;F;1;38,121068;13,352853
17/07/2020;11:25;VIA RESUTTANA nr. 352;C;0;38,15169;13,336897
17/07/2020;16:50;VIALE MARGHERITA DI SAVOIA altezza (spec.) Canc. Giusino;F;7;38,172091;13,337828
17/07/2020;18:30;VIA CRISPI FRANCESCO altezza del civico 155;C;0;38,12921;13,361314
17/07/2020;22:30;VIALE REGIONE SICILIANA N.O. altezza del civico 2217;C;0;38,123302;13,329266
17/07/2020;22:50;CORSO DEI MILLE intersezione VIA TESTASECCA IGNAZIO;F;3;38,094797;13,403261
18/07/2020;04:45;PIAZZA CAPONNETTO ANTONINO pressi area servizio;C;0;38,135086;13,357781
18/07/2020;05:00;VIALE GALATEA altezza del civico 1e;C;0;38,201655;13,324793
18/07/2020;08:50;VIALE DIANA in prossimit? di ippomontato;C;0;38,152921;13,348945
18/07/2020;13:00;VIA LINCOLN intersezione FORO UMBERTO I;F;1;38,115168;13,376106
18/07/2020;13:20;VIA CAPPAROZZO GIUSEPPE di fronte al civico 8;F;1;38,181322;13,311602
18/07/2020;14:30;VIA LO JACONO FRANCESCO altezza del civico 22;C;0;38,132984;13,345248
18/07/2020;19:00;VIALE LEONARDO DA VINCI nr. 283;F;1;38,12771;13,325456
18/07/2020;20:30;VIA GORGONE GIOVANNI di fronte al civico 20;F;1;38,148316;13,314828
19/07/2020;00:45;VIA S.LORENZO altezza del civico 404;C;0;38,171576;13,30461
19/07/2020;03:30;VIA ALBANESE ENRICO intersezione con VIA CALVI PASQUALE;C;0;38,130119;13,355035
19/07/2020;03:30;VIA PADRE GIORDANO CASCINI s.n.c.;C;0;38,172414;13,356217
19/07/2020;18:45;VIA PRINCIPE DI PATERNO' intersezione con VIA DI GIOVANNI ALESSIO;C;0;38,140681;13,343273
19/07/2020;22:40;VIA PATTI FILIPPO altezza CASTELLO A MARE;C;0;38,123221;13,367587
20/07/2020;03:45;VIA DANTE altezza (inters.) VIA PRINCIPE DI VILLAFRANCA;F;1;38,124121;13,352376
20/07/2020;10:45;VIA SCIUTI GIUSEPPE altezza (inters.) VIA GIUSTI GIUSEPPE;C;0;38,135956;13,341066
20/07/2020;11:30;VIA DELLA LIBERTA' altezza del civico 97;C;0;38,135137;13,348885
20/07/2020;13:55;VIA PREZZOLINI GIUSEPPE intersezione con VIALE STRASBURGO;C;0;38,160386;13,323168
20/07/2020;14:20;VIA NAVE intersezione con STRADELLA RISERVA REALE;C;0;38,103061;13,315621
20/07/2020;15:30;VIA VOLTURNO di fronte al civico 62;C;0;38,119369;13,354064
20/07/2020;16:10;VIA VILLAGRAZIA altezza (spec.) parking guadagn;F;1;38,086333;13,348696
20/07/2020;18:15;VIA SAMMARTINO altezza del civico 2;C;0;38,123194;13,350908
20/07/2020;18:30;VIALE DEL FANTE altezza del civico 9/C;F;1;38,152331;13,340947
21/07/2020;03:00;VIA LISZT FRANZ di fronte al civico 11;F;1;38,135624;13,336343
21/07/2020;07:30;VIA BENNICI GIUSEPPE intersezione con VIALE DEI PICCIOTTI;F;1;38,107799;13,377709
21/07/2020;10:10;VIALE LEONARDO DA VINCI di fronte al civico 133;C;0;38,129553;13,333289
21/07/2020;13:35;VIA MESSINA MARINE intersezione VIA ALLEGRA CARMELO;F;1;38,106677;13,384389
21/07/2020;15:45;VIA AUSONIA intersezione VIA BRIUCCIA;F;1;38,151764;13,332858
21/07/2020;17:40;VIA CAPPUCCINI altezza (spec.) calatafimi;F;1;38,111111;13,349857
21/07/2020;18:30;VIA TOMMASO NATALE intersezione con VIA DEL PESCO;R;0;38,176244;13,298883
21/07/2020;21:20;VIA SAMPOLO intersezione PIAZZA CAPONNETTO ANTONINO;C;0;38,135374;13,356608
21/07/2020;22:44;VIA BATTISTI CESARE intersezione con VIA BIRAGO DALMAZIO;C;0;38,110311;13,363699
22/07/2020;11:00;VIA VITTORIO EMANUELE intersezione con VIA PORTO SALVO;F;1;38,118214;13,367735
22/07/2020;15:20;VIA LA FARINA GIUSEPPE intersezione con VIA SAMMARTINO;F;1;38,128284;13,347991
22/07/2020;17:40;VIA DI BLASI E. GIOVANNI intersezione VIA SALERNITANO ROMUALDO;F;2;38,124898;13,316018
22/07/2020;19:20;VIALE REGIONE SICILIANA N.O. carr. laterale DIR.TP N.1541;C;0;38,117222;13,329246
22/07/2020;22:30;VIA NINA SICILIANA intersezione con VIA DEGLI EMIRI;F;1;38,115101;13,332124
23/07/2020;00:15;VIALE DIANA intersezione con PIAZZA LEONI;F;1;38,147104;13,343885
23/07/2020;08:10;VIA TURRISI NICOLO' intersezione con VIA VILLA FILIPPINA;F;1;38,120192;13,352959
23/07/2020;08:55;VIALE REGIONE SICILIANA intersezione con CORSO CALATAFIMI;C;0;38,102554;13,329091
23/07/2020;10:05;VIA ROMA intersezione con DISCESA DEI GIUDICI;F;1;38,115244;13,364244
23/07/2020;10:30;VIA DANIMARCA intersezione con VIALE STRASBURGO;C;0;38,152681;13,330527
23/07/2020;11:00;VIALE CASTIGLIA LUIGI intersezione con VIALE GIARRUSSO FELICE;F;1;38,115275;13,337087
23/07/2020;11:30;VIA SERGIO PAPA I altezza del civico 15;F;2;38,149767;13,370811
23/07/2020;11:45;VIA UDITORE intersezione VIA BONAIUTO BERNARDO;F;1;38,129782;13,325824
23/07/2020;15:00;VIA SPERONE altezza del civico 79;F;2;38,098773;13,404493
23/07/2020;15:15;VIA LEOPARDI GIACOMO intersezione con VIA ARIOSTO LUDOVICO;F;2;38,134359;13,34579
23/07/2020;16:15;VIA MALTA intersezione con VIA ROMA;F;1;41,918371;12,507503
23/07/2020;21:50;VIA DANTE intersezione VIA GARZILLI NICCOLO';F;1;38,124389;13,353411
24/07/2020;01:40;VIA RESTIVO EMPEDOCLE altezza del civico 52;C;0;38,143092;13,336625
24/07/2020;07:30;VIALE STRASBURGO altezza del civico 343;F;1;38,162218;13,32166
24/07/2020;07:30;PIAZZA EINSTEIN ALBERT intersezione con VIALE LEONARDO DA VINCI;F;2;38,128451;13,32908
24/07/2020;10:00;VIALE LEONARDO DA VINCI altezza del civico 370;C;0;38,126799;13,318876
24/07/2020;10:50;VIALE MICHELANGELO altezza del civico 299;C;0;38,138971;13,32715
24/07/2020;10:50;VIA MARINUZZI ANTONIO intersezione con VIA PALERMO GASPARE;F;1;38,105947;13,365046
24/07/2020;13:20;VIA NOTARBARTOLO EMANUELE intersezione VIA SCIUTI GIUSEPPE;F;1;38,132115;13,343447
24/07/2020;16:20;VIA PONTE DI MARE altezza del civico 34;F;2;38,110436;13,378809
24/07/2020;16:30;VIA PASOLINI PIER PAOLO di fronte giuffredi;C;0;38,117287;13,350199
24/07/2020;17:30;VIALE REGIONE SICILIANA S.E. altezza del civico 4841;C;0;38,147159;13,327961
24/07/2020;23:00;VIA MATTARELLA PIERSANTI altezza cavalcavia;C;0;38,13006;13,34879
25/07/2020;03:00;VIA MONTEPELLEGRINO intersezione con VIA SPEDALIERI NICOLO';R;1;38,138359;13,358423
25/07/2020;13:00;VIA ROMA nr. 194;C;0;38,115987;13,363872
25/07/2020;13:40;VIA PRINCIPE DI PATERNO' intersezione con VIA ZAPPALA' GIOVANNI;F;1;38,137604;13,335651
25/07/2020;14:15;VIALE PRINCIPESSA GIOVANNA intersezione con VIALE DELLE PALME;F;1;38,195593;13,336327
25/07/2020;18:20;VIA PISACANE CARLO altezza del civico 6;F;1;38,109419;13,363926
25/07/2020;21:30;VIA DANTE intersezione con VIA LATINI BRUNETTO;C;0;38,123437;13,349465
26/07/2020;07:50;VIALE REGIONE SICILIANA S.E. intersezione con VIA PALMERINO;F;7;38,098019;13,333335
26/07/2020;11:30;VIA DANTE intersezione con VIA PRINCIPE DI VILLAFRANCA;F;2;38,124153;13,352402
26/07/2020;13:00;VIA AGESIA DI SIRACUSA in prossimit? di PANIFICIO;F;1;38,181195;13,314284
26/07/2020;13:20;VIA ROCCAZZO intersezione VIA CARTAGINE;F;1;38,124154;13,310931
26/07/2020;15:00;VIA MARVUGLIA VENANZIO intersezione VIA LORIA RUGGERO;C;0;38,139415;13,359797
26/07/2020;15:10;VIA PADRE MASSIMILIANO KOLBE nr. 28;F;1;38,095486;13,427513
26/07/2020;23:00;VIA MONTEPELLEGRINO altezza del civico 179;C;0;38,141346;13,357926
27/07/2020;02:00;VIA ARCHIMEDE intersezione con VIA XIMENES LEONARDO;F;3;38,129545;13,35681
27/07/2020;06:50;VIA CONTE FEDERICO altezza (inters.) VIALE REGIONE SICILIANA;F;1;38,086774;13,398799
27/07/2020;08:45;CORSO ALBERTO AMEDEO intersezione PIAZZA INDIPENDENZA;C;0;38,111964;13,35207
27/07/2020;09:00;VIA LANZA DI SCALEA GIUSEPPE di fronte VELODROMO;F;1;38,172945;13,312191
27/07/2020;12:15;VIA ROMA di fronte poste;F;1;38,120309;13,361725
27/07/2020;15:10;VIA SCIUTI GIUSEPPE intersezione VIA ARIOSTO LUDOVICO;F;1;38,133193;13,342806
27/07/2020;15:15;VIA NIGRA COSTANTINO intersezione VIA SALINAS ANTONINO;F;1;38,128243;13,346325
27/07/2020;16:15;VIALE REGIONE SICILIANA S.E. a mt. 50 ENI BONAGIA;F;1;38,088447;13,366937
27/07/2020;16:20;PIAZZA DON BOSCO altezza del civico 4;F;1;38,144517;13,345275
27/07/2020;18:20;CORSO RE RUGGERO in prossimit? di CORSO TUKORY;F;1;38,107821;13,355229
28/07/2020;10:35;VIA PIPITONE FEDERICO GIUSEPPE intersezione VIA LEOPARDI GIACOMO;F;1;38,135702;13,344956
28/07/2020;10:40;VIALE REGIONE SICILIANA N.O. carreggiata centrale DIR.TPaltBelgio;C;0;38,148929;13,326364
28/07/2020;14:05;VIALE REGIONE SICILIANA N.O. di fronte al civico 42;C;0;38,087907;13,36736
28/07/2020;15:00;VIA BRIGATA VERONA nr. 8;C;0;38,144687;13,340714
28/07/2020;15:45;VIA SAVONAROLA GIROLAMO altezza del civico 11;F;1;38,122319;13,320897
28/07/2020;16:00;VIA DI BLASI FRANCESCO PAOLO nr. 104;F;1;38,139118;13,343406
28/07/2020;17:40;VIALE GALATEA intersezione con VIA PAZIENZA;F;1;38,198434;13,318561
28/07/2020;18:10;VIA CALVI PASQUALE intersezione con VIA DELLE CROCI;F;1;38,131417;13,354212
28/07/2020;20:30;VIA CUCCIA SIMONE intersezione con VIA DI MARCO DOMENICO;C;0;38,140329;13,344384
28/07/2020;22:20;VIA MESSINA MARINE nr. 429;C;0;38,10176;13,397698
29/07/2020;07:20;PIAZZA EINSTEIN ALBERT pressi PARCO UDITORE;F;1;38,128845;13,32846
29/07/2020;14:30;VIALE PRINCIPE DI SCALEA intersezione VIA CIRCE;C;0;38,203426;13,324513
29/07/2020;15:15;VIALE LAZIO altezza del civico 115;C;0;38,140554;13,33309
29/07/2020;16:00;VIA NEBRODI(DEI) altezza del civico 80;C;0;38,150753;13,328681
29/07/2020;16:30;VIA LO JACONO FRANCESCO intersezione VIA NOTARBARTOLO EMANUELE;C;0;38,132664;13,345459
29/07/2020;19:30;VIA LANZA DI SCALEA GIUSEPPE a mt. 200;F;1;38,183926;13,303072
30/07/2020;02:30;VIA MARCONI GUGLIELMO altezza (inters.) VIA SAMMARTINO;F;3;38,125417;13,349657
30/07/2020;05:45;VIA BRIGATA AOSTA intersezione VIA COSTANZO AURELIO;F;1;38,135496;13,360508
30/07/2020;08:35;VIALE MICHELANGELO altezza del civico 2165;C;0;38,132651;13,308018
30/07/2020;09:00;VIA MONTEPELLEGRINO altezza del civico 27;F;1;38,136425;13,358703
30/07/2020;10:00;VIA DELLA LIBERTA' altezza del civico 76;F;1;38,138596;13,346564
30/07/2020;13:50;VIA MESSINA MARINE altezza del civico 449/d;F;1;38,099813;13,403584
30/07/2020;15:35;CORSO CALATAFIMI intersezione VIA MAGG. AMARI GIUSEPPE;F;1;38,108943;13,344715
30/07/2020;16:30;VIALE STRASBURGO altezza del civico 197;F;1;38,157239;13,32607
30/07/2020;16:40;VIALE DELLE SCIENZE di fronte ING. IDRAULICA;F;2;38,104307;13,349256
31/07/2020;00:05;STRADALE BELLOLAMPO KM.5351 s.n.c.;F;4;38,13744;13,276116
31/07/2020;09:50;VIALE LAZIO altezza del civico 112;F;1;38,140464;13,333165
31/07/2020;10:30;VIA DELLA LIBERTA' in prossimit? di p.zza V.Veneto;F;1;38,145367;13,341689
31/07/2020;14:00;VIA DEI QUARTIERI intersezione VIA SANTOSTEFANO FULCO;F;2;38,163865;13,331034
31/07/2020;14:25;VIA ARMIDA intersezione VIALE DELLE ROSE;C;0;38,199819;13,325794
31/07/2020;16:50;VIA PINDEMONTE intersezione VIA PITRE' GIUSEPPE;F;2;38,110575;13,339769
01/08/2020;01:15;VIA SIRACUSA intersezione con VIA GARZILLI NICCOLO';C;0;38,127458;13,351513
01/08/2020;07:30;VIA ERRANTE VINCENZO intersezione VIA ORETO;F;1;38,108369;13,366164
01/08/2020;08:20;PIAZZA BOIARDO MATTEO MARIA altezza del civico 9;F;1;38,132582;13,342558
01/08/2020;11:50;STRADA STATALE 624 altezza del km 1,400;M;1;38,077654;13,323644
01/08/2020;17:45;VIA GIAFAR EMIRO altezza PONTE REG.SIC.;F;2;38,089959;13,384442
01/08/2020;18:10;CORSO PISANI PIETRO altezza del civico 274;F;1;38,106086;13,34419
01/08/2020;19:50;VIA VILLAREALE VALERIO intersezione PIAZZA S.OLIVA;C;0;38,123066;13,354333
01/08/2020;21:40;VIA CASALINI altezza del civico 159;F;1;38,132234;13,314015
02/08/2020;16:15;VIA PACINOTTI ANTONIO altezza (inters.) VIA CAMPOLO GIOVANNI;F;1;38,128742;13,33554
03/08/2020;05:00;VIA TOMMASO NATALE nr. 62;F;1;38,175049;13,300399
03/08/2020;14:20;VIA ERRANTE VINCENZO intersezione con VIA ORETO;F;2;38,108377;13,366173
03/08/2020;16:30;VIA MANDERINO altezza del civico 65;C;0;38,199856;13,280419
03/08/2020;16:45;PIAZZA LEONI intersezione con VIA IMPERATORE FEDERICO;C;0;38,144892;13,346266
03/08/2020;17:30;VIA LANZA DI SCALEA GIUSEPPE altezza Rotatoria;F;1;38,181824;13,305413
03/08/2020;18:00;VIA PALINURO di fronte al civico 7;C;0;38,201638;13,323629
03/08/2020;19:30;VIALE DE GASPERI ALCIDE intersezione VIA AUSONIA;F;1;38,149711;13,334659
03/08/2020;23:30;VIA CASTELLANA altezza del civico 118;C;0;38,125552;13,297656
04/08/2020;08:40;VIALE REGIONE SICILIANA di fronte al civico 4310;C;0;38,128062;13,329817
04/08/2020;12:30;VIA PIANO DI GALLO s.n.c.;F;1;38,209166;13,328888
04/08/2020;15:20;VIA DE COSMI GIOVANNI AGOSTINO intersezione VIA TOSELLI PIETRO MAGG.;C;0;38,139217;13,350541
04/08/2020;15:30;VIALE REGIONE SICILIANA N.O. di fronte al civico 2317;F;1;38,124283;13,329544
04/08/2020;16:55;VIALE LEONARDO DA VINCI altezza del civico 673;F;1;38,126107;13,304116
04/08/2020;19:15;VIALE REGIONE SICILIANA altezza del civico 3125;C;0;38,128087;13,329817
04/08/2020;19:20;PIAZZA SCAFFA intersezione con CORSO DEI MILLE;F;1;38,103764;13,377524
04/08/2020;21:30;VIA PORTELLA DELLA GINESTRA altezza del civico 59;F;1;38,100549;13,392391
05/08/2020;07:30;PIAZZA TONNARAZZA di fronte padre messina;M;0;38,113547;13,37769
05/08/2020;11:15;VIA HOUEL di fronte al civico 3;C;0;38,122245;13,350783
05/08/2020;13:30;PIAZZA EINSTEIN ALBERT altezza (spec.) parco uditore;F;1;38,128898;13,328473
05/08/2020;16:30;VIA CAMPOLO GIOVANNI intersezione con LARGO MINEO MARIO;F;2;38,12901;13,336887
05/08/2020;19:00;VIA S.LORENZO altezza (inters.) VIALE DELLA RESURREZIONE;F;1;38,164362;13,318959
05/08/2020;19:45;VIA DI CRISTINA GIOVANNI intersezione con VIA FORLANINI CARLO;C;0;38,10888;13,357874
06/08/2020;09:30;VIA MESSINA MARINE di fronte 47;F;1;38,108596;13,38073
06/08/2020;12:55;VIALE LAZIO altezza rotatoria;C;0;38,140194;13,332127
06/08/2020;15:44;VIALE ERCOLE in prossimit? di P.LE MATRIMONI;C;0;38,165689;13,337376
06/08/2020;16:15;VIA LA LOGGIA GAETANO di fronte al civico 9;F;1;38,107527;13,334518
06/08/2020;17:00;PIAZZA INDIPENDENZA intersezione CORSO CALATAFIMI;C;0;38,111499;13,351065
06/08/2020;18:40;VIA MARCHESE UGO intersezione con VIA NOTARBARTOLO EMANUELE;F;1;38,133647;13,349645
07/08/2020;01:00;VIA VOLTURNO di fronte amap;F;3;38,119854;13,355557
07/08/2020;01:40;VIALE PERTINI SANDRO nr. 710;F;2;38,182975;13,318211
07/08/2020;08:30;FORO UMBERTO I altezza (inters.) VIA PADRE MESSINA GIOVANNI;F;1;38,113563;13,377655
07/08/2020;11:30;VIALE REGIONE SICILIANA altezza TP CARR. C.LE;F;1;38,110432;13,329959
07/08/2020;16:40;VIALE MARGHERITA DI SAVOIA in prossimit? di mater dolorosa;C;0;38,195285;13,332064
07/08/2020;17:00;VIALE REGIONE SICILIANA S.E. altezza BABY LUNA;F;1;38,090434;13,343635
07/08/2020;18:45;VIA RE FEDERICO altezza del civico 115;F;1;38,118893;13,348116
08/08/2020;02:30;VIA BELVEDERE altezza del civico 3602;R;0;38,116854;13,318146
08/08/2020;11:00;VIA BRIGATA VERONA di fronte al civico 11;F;1;38,144369;13,340175
08/08/2020;12:15;VIALE DELL'OLIMPO intersezione con VIA CASTELFORTE;F;1;38,188785;13,322034
08/08/2020;13:10;PIAZZA DELLA PACE intersezione con VIA ARCHIMEDE;F;1;38,130762;13,359766
08/08/2020;13:45;VIA FOSSI AI intersezione con VIA DI CARLO NICCOLO';F;1;38,138405;13,3668
08/08/2020;15:05;VIALE STRASBURGO intersezione VIALE DE GASPERI ALCIDE;F;2;38,149112;13,332965
08/08/2020;23:30;VIALE MARGHERITA DI SAVOIA intersezione VIALE ORFEO;C;0;38,192494;13,332522
08/08/2020;23:45;VIA CIULLO D'ALCAMO intersezione con VIA SAMPOLO;F;2;38,14402;13,347337
09/08/2020;05:30;VIA DELLO SPASIMO altezza C.leVentimiglia;F;1;38,144256;13,347884
09/08/2020;10:05;VIA TOSELLI PIETRO MAGG. intersezione VIA ALESSI GIUSEPPE;F;1;38,140191;13,349924
09/08/2020;12:00;VIA PALADINI FILIPPO altezza del civico 11;F;1;38,135778;13,309091
09/08/2020;20:50;VIA FERRARA FRANCESCO intersezione con VIA PRINCIPE DI VILLAFRANCA;F;4;38,125606;13,351535
09/08/2020;21:15;VIA BELMONTE altezza del civico 43;F;1;38,144998;13,369325
09/08/2020;23:40;VIA MATER DOLOROSA altezza del civico 86;C;0;38,173683;13,33031
10/08/2020;06:50;VIA DELLA LIBERTA' intersezione con VIALE LAZIO;F;2;38,143849;13,34319
10/08/2020;12:00;VIALE REGIONE SICILIANA S.E. s.n.c.;F;4;38,089075;13,345798
10/08/2020;13:15;PIAZZA DON BOSCO altezza del civico 4;F;1;38,14451;13,345284
10/08/2020;17:15;VIALE REGINA ELENA altezza del civico 53;C;0;38,198365;13,32989
10/08/2020;18:00;VIA JUVARA ALOISIO intersezione VIA BAGOLINO SEBASTIANO;F;1;38,137596;13,362384
10/08/2020;19:25;VIA TRINACRIA altezza 35;F;1;38,150113;13,338015
10/08/2020;21:45;VIA TASCA LANZA altezza del civico 98;C;0;38,112504;13,329274
11/08/2020;08:00;VIALE BRANDI CESARE intersezione con VIA S.NICOLA;C;0;38,183194;13,311503
11/08/2020;13:30;VIA PIRANDELLO LUIGI intersezione VIA GIUSTI GIUSEPPE;C;0;38,137636;13,345245
11/08/2020;14:30;VIALE REGIONE SICILIANA altezza 5339;F;2;38,089259;13,38505
11/08/2020;17:30;VIA DUCA DELLA VERDURA altezza del civico 26;F;1;38,134611;13,353206
11/08/2020;20:40;PIAZZA VERDI GIUSEPPE di fronte al civico 29;F;1;38,119839;13,356147
11/08/2020;23:55;VIALE MICHELANGELO altezza del civico 1004;C;0;38,137041;13,319491
12/08/2020;07:00;VIALE MARGHERITA DI SAVOIA di fronte Via P.Giaccone;F;1;38,174372;13,336832
12/08/2020;08:45;VIA BASILE ERNESTO intersezione con VIA BACHELET VITTORIO;F;1;38,093142;13,33765
12/08/2020;09:15;VIA NOSTRA DONNA DEL ROTOLO altezza del civico 77;F;1;38,167007;13,366639
12/08/2020;10:30;PIAZZA INDIPENDENZA altezza re ruggero;C;0;38,11016;13,352773
12/08/2020;10:30;PIAZZA INDIPENDENZA altezza (spec.) re ruggero;C;0;38,110148;13,352755
12/08/2020;10:40;CORSO CALATAFIMI altezza del civico 137/A;C;0;38,110486;13,348484
12/08/2020;10:45;CORSO CALATAFIMI di fronte al civico 86;C;0;38,109701;13,346746
12/08/2020;14:45;VIA GARGALLO TOMMASO intersezione con VIALE MARCHESE DI VILLABIANCA;F;1;38,138708;13,34923
12/08/2020;16:00;VIALE REGIONE SICILIANA altezza del civico 4298;C;0;38,128036;13,329949
12/08/2020;16:50;VIALE NICOLETTI ROSARIO in direzione di T. NATALE VIA TOMMASO NATALE;C;0;38,192304;13,28839
12/08/2020;17:00;VIA PEREZ FRANCESCO PAOLO intersezione VIA PALERMO GASPARE;F;1;38,10645;13,366206
12/08/2020;17:15;VIA GARGALLO TOMMASO nr. 6;F;1;38,138189;13,347926
12/08/2020;19:00;VIALE REGIONE SICILIANA S.E. altezza BY PASS;C;0;38,089514;13,345238
12/08/2020;23:10;VIALE PIEMONTE intersezione con VIALE LAZIO;M;0;38,142874;13,340323
13/08/2020;07:00;VIA DELL'ORSA MAGGIORE altezza del civico 9;F;1;38,09391;13,365282
13/08/2020;11:15;VIA VOLTURNO di fronte al civico 39;C;0;38,119786;13,35485
13/08/2020;12:45;VIA ROMA altezza (inters.) VIA NAPOLI;F;2;38,118028;13,362871
13/08/2020;19:50;VIA PASQUALINO NOTO LIA intersezione VIA LA FARINA GIUSEPPE;C;0;38,12866;13,348902
13/08/2020;23:00;VIA MATER DOLOROSA intersezione VIA MARINAI ALLIATA;F;2;38,174732;13,33292
14/08/2020;13:30;FORO UMBERTO I altezza (inters.) VIA ROMANO GIUSEPPE;F;1;38,116397;13,374326
14/08/2020;15:45;VIA DANTE intersezione con VIA SAMMARTINO;C;0;38,123735;13,350627
14/08/2020;15:45;VIALE GIARRUSSO FELICE intersezione con VIALE CASTIGLIA LUIGI;F;2;38,115276;13,337101
15/08/2020;02:30;VIALE STRASBURGO intersezione con VIA NUOVA;F;1;38,160395;13,323171
15/08/2020;06:10;VIA MESSINA MARINE intersezione con VIA GALLETTI;R;2;38,096495;13,428431
15/08/2020;15:05;VIA CATANIA intersezione con VIA CUSMANO GIACOMO;F;1;38,126786;13,346778
